Symbol,% Chg(Open),% Total Return (YTD3),Last Trade,Volume     ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                ,Exchange,Description              ,Sub-Industry                  ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow , 
WTFC  ,-5.97      ,+53.50               ,67.92     ,307124     ,19.62    ,3.76B     ,100            ,+0.67                     ,23.57     ,72.17     ,-0.61,-92.50      ,13.12                  ,-2.54             ,19.91                  ,73.14                  ,Banks                                   ,NGM/NGS ,WINTRUST FINANCIAL CORP  ,Regional Banks                ,0.56    ,71.84         ,67.88 ,200     ,574824       ,349176      ,53.43                   ,87.96                  ,No        ,72.23 ,72.23 ,67.97 ,96.40                 ,374626        ,356325     ,81.98                    ,86.19                 ,No                ,Financials            ,0.80          ,71.84     ,67.27 ,100     ,374968      ,108.57                    ,81.91                  ,41.64M         ,Yes                 ,B  ,--       ,B+                 ,20.00          ,20.00                 ,60.00           ,--                     ,--              ,10                ,2.40              ,206.88M   ,1.13B  ,206.88M ,52.39M            ,3.66    ,3.66      ,2.93      ,3.94        ,2.98      ,2.75      ,2.31      ,12.00                       ,20.48   ,260.43            ,-3.92 ,-7.42                  ,-1.78                      ,+6.43                  ,-0.86                   ,+54.69               ,+113.36              ,+39.24               ,+0.84     ,72.84        ,76.70    ,4.48                   ,71.00     ,40.16    ,86.88                   ,6.87                         ,-5.46   ,+0.39,-5.72                  ,-0.06                 ,-1.87                  ,+9.84                    ,-0.81                ,+12.16               ,+9.10             ,0               ,73.23     ,76.70   ,71.70       ,71.00   ,-27.11               ,4.31           ,-4.31    ,+0.54,+0.48                   ,-1.30                    ,-2.53                    ,-0.62                 ,+68.82               ,+99.47               ,+33.16               ,+0.85             ,76.70      ,76.71     ,71.00    ,67.16  ,4.96         ,42.00            ,-0.65         ,0.84              ,--                   ,19.62                    ,1.94            ,--           ,18.25                ,3.32     ,71.76     ,72.37     ,66.55      ,72.43     ,68.73      ,40.46                ,48.87     ,33.57                   ,7.50 ,76.68               ,-3.50                     ,-4.28          ,72.41     ,61.16      ,72.59     ,71.87     ,67.46      ,42.70     ,54.29                ,49.69         ,19.07,-0.12      ,-2.24          ,-0.80                     ,73.14     ,68.84      ,71.32     ,50.83                ,11.28                   ,23.73   ,69.60                  ,-7.75          ,1.14                      ,-139.94    , 
BPFH  ,-5.95      ,+34.13               ,15.80     ,363334     ,20.70    ,1.40B     ,41             ,+0.18                     ,28.45     ,16.81     ,-0.08,-96.15      ,6.42                   ,-16.18            ,20.23                  ,17.01                  ,Banks                                   ,NGM/NGS ,BOSTON PRIVATE FINL HOLDI,Regional Banks                ,0.44    ,16.70         ,15.75 ,900     ,389828       ,479948      ,93.20                   ,75.70                  ,No        ,16.80 ,16.97 ,15.80 ,91.54                 ,391056        ,435620     ,92.91                    ,83.41                 ,No                ,Financials            ,2.60          ,16.70     ,15.72 ,2100    ,435538      ,115.40                    ,83.42                  ,6.59M          ,Yes                 ,C  ,--       ,B                  ,--             ,--                    ,100.00          ,--                     ,--              ,6                 ,3.00              ,75.78M    ,386.43M,75.78M  ,83.87M            ,0.81    ,0.81      ,0.74      ,0.90        ,0.80      ,0.69      ,0.61      ,10.00                       ,19.56   ,412.34            ,-0.90 ,-1.75                  ,-1.85                      ,+1.53                  ,-0.38                   ,+44.96               ,+86.14               ,+39.77               ,+0.99     ,16.95        ,17.87    ,0.91                   ,16.55     ,10.77    ,93.58                   ,7.29                         ,-5.39   ,+0.10,-1.00                  ,-0.06                 ,-0.39                  ,+10.07                   ,+1.58                ,+15.43               ,+10.73            ,1               ,17.14     ,17.87   ,16.62       ,16.55   ,-4.95                ,1.17           ,-1.00    ,+0.60,+0.03                   ,-0.31                    ,-2.26                    ,-0.06                 ,+57.01               ,+91.21               ,+35.50               ,+0.98             ,17.87      ,17.88     ,16.55    ,15.75  ,1.25         ,68.00            ,-0.08         ,0.88              ,--                   ,20.70                    ,2.56            ,--           ,18.62                ,3.62     ,16.78     ,16.76     ,15.45      ,16.85     ,15.92      ,42.80                ,49.39     ,24.53                   ,3.85 ,17.76               ,-0.30                     ,-0.50          ,16.73     ,14.18      ,16.95     ,16.64     ,15.63      ,44.54     ,53.87                ,33.11         ,16.43,0.04       ,-0.80          ,0.40                      ,17.01     ,15.95      ,16.51     ,51.26                ,12.33                   ,25.26   ,16.27                  ,-1.40          ,0.06                      ,-862.47    , 
FULT  ,-5.88      ,+60.44               ,17.60     ,914493     ,19.95    ,3.23B     ,37             ,+0.39                     ,24.28     ,18.68     ,-0.11,-93.15      ,12.00                  ,-15.92            ,15.71                  ,18.93                  ,Banks                                   ,NGM/NGS ,FULTON FINANCIAL CORP    ,Regional Banks                ,0.42    ,18.55         ,17.55 ,1200    ,1225513      ,942636      ,74.61                   ,97.00                  ,No        ,18.70 ,18.70 ,17.60 ,63.70                 ,862499        ,894294     ,106.02                   ,102.25                ,Yes               ,Financials            ,2.30          ,18.55     ,17.45 ,6100    ,859899      ,125.81                    ,106.34                 ,22.97M         ,No                  ,C  ,***      ,A-                 ,--             ,--                    ,85.71           ,14.29                  ,--              ,7                 ,3.14              ,161.62M   ,793.28M,161.62M ,174.1M            ,0.93    ,0.93      ,0.85      ,1.01        ,0.84      ,0.83      ,0.80      ,1.70                        ,23.16   ,199.36            ,-0.95 ,-2.00                  ,-1.99                      ,+1.29                  ,-0.80                   ,+59.51               ,+103.78              ,+37.03               ,+1.09     ,18.75        ,19.75    ,1.05                   ,18.39     ,12.66    ,88.00                   ,6.95                         ,-5.12   ,+0.15,-1.50                  ,-0.07                 ,-0.47                  ,+7.50                    ,-1.33                ,+8.32                ,+7.76             ,0               ,19.14     ,19.75   ,18.39       ,18.39   ,-4.79                ,1.10           ,-1.10    ,+0.81,+0.07                   ,-0.38                    ,-2.45                    ,-0.15                 ,+44.30               ,+79.08               ,+34.03               ,+0.88             ,19.75      ,19.75     ,18.39    ,17.75  ,1.25         ,28.00            ,-0.15         ,0.85              ,--                   ,19.95                    ,2.04            ,--           ,18.42                ,4.07     ,18.63     ,18.66     ,17.56      ,18.72     ,17.94      ,40.06                ,48.19     ,29.86                   ,6.85 ,19.75               ,-0.55                     ,-1.60          ,18.72     ,16.10      ,18.82     ,18.61     ,17.65      ,42.38     ,53.33                ,42.15         ,15.73,0.02       ,-0.45          ,-0.80                     ,18.93     ,18.17      ,18.50     ,50.06                ,12.15                   ,21.09   ,18.11                  ,-1.60          ,0.45                      ,-1966.80   , 
TDG   ,-5.87      ,+65.99               ,224.93    ,3553939    ,27.81    ,12.57B    ,336            ,+1.52                     ,29.87     ,238.14    ,-3.44,-74.30      ,40.68                  ,-0.74             ,26.74                  ,243.08                 ,Aerospace & Defense                     ,NYSE    ,TRANSDIGM GROUP INC      ,Aerospace & Defense           ,--      ,237.94        ,224.78,100     ,1334527      ,865614      ,266.30                  ,410.56                 ,Yes       ,238.97,239.45,225.09,99.31                 ,1284432       ,1369616    ,276.69                   ,259.48                ,No                ,Industrials           ,--            ,237.94    ,214.99,100     ,1235590     ,409.04                    ,287.62                 ,314.25M        ,No                  ,F  ,***      ,B+                 ,52.94          ,23.53                 ,23.53           ,--                     ,--              ,17                ,1.71              ,586.41M   ,3.17B  ,586.41M ,52.85M            ,8.56    ,10.39     ,7.84      ,12.23       ,3.16      ,2.39      ,5.97      ,11.13                       ,18.49   ,341.01            ,-13.00,-29.42                 ,-2.12                      ,-19.28                 ,-1.80                   ,+21.11               ,+231.38              ,+5.35                ,+0.52     ,241.01       ,259.57   ,54.93                  ,228.53    ,214.65   ,59.32                   ,6.49                         ,-5.46   ,+1.03,-26.41                 ,-0.03                 ,-7.22                  ,-7.49                    ,-4.43                ,+1.10                ,-40.57            ,4               ,243.10    ,259.57  ,237.79      ,228.53  ,-0.34                ,14.51          ,-14.03   ,+0.43,+3.57                   ,-5.14                    ,-2.95                    ,-4.36                 ,+15.61               ,+130.48              ,-2.64                ,+6.27             ,259.57     ,294.38    ,228.53   ,214.65 ,24.46        ,18.00            ,-9.95         ,1.19              ,--                   ,22.90                    ,--              ,-1534.48     ,19.45                ,3.96     ,235.23    ,241.12    ,253.98     ,239.45    ,248.67     ,44.54                ,42.06     ,41.62                   ,25.70,261.20              ,-11.80                    ,-24.02         ,242.75    ,262.68     ,239.54    ,243.20    ,250.05     ,39.61     ,45.99                ,44.84         ,31.04,-1.85      ,1.14           ,-11.81                    ,243.08    ,248.91     ,244.40    ,45.79                ,15.85                   ,29.30   ,224.97                 ,-29.66         ,11.04                     ,-175.17    , 
CFG   ,-5.81      ,0.00                 ,34.40     ,5785712    ,18.39    ,18.45B    ,253            ,-0.01                     ,23.94     ,36.87     ,-0.27,-96.56      ,7.92                   ,-41.21            ,13.92                  ,37.36                  ,Banks                                   ,NYSE    ,CITIZENS FINANCIAL GROUP ,Regional Banks                ,0.56    ,36.23         ,34.39 ,700     ,6294778      ,5506626     ,91.91                   ,105.06                 ,Yes       ,36.52 ,36.61 ,34.40 ,99.69                 ,5063961       ,4946663    ,114.24                   ,116.95                ,No                ,Financials            ,1.50          ,36.22     ,34.21 ,800     ,4978727     ,98.36                     ,116.20                 ,230.87M        ,No                  ,B  ,***      ,--                 ,25.00          ,20.00                 ,55.00           ,--                     ,--              ,20                ,2.30              ,1.05B     ,5.76B  ,1.05B   ,509.32M           ,1.97    ,1.97      ,1.55      ,2.28        ,1.55      ,-6.12     ,1.15      ,16.43                       ,21.41   ,282.20            ,-1.82 ,-4.02                  ,-3.05                      ,+4.02                  ,-1.62                   ,+48.23               ,0.00                 ,+60.89               ,+1.31     ,36.65        ,39.75    ,3.14                   ,36.10     ,18.34    ,92.08                   ,8.73                         ,-5.02   ,+0.30,-2.04                  ,-0.08                 ,-1.37                  ,+12.49                   ,+2.08                ,+11.95               ,+5.37             ,3               ,37.63     ,39.75   ,36.10       ,36.10   ,-15.87               ,2.21           ,-2.12    ,+0.83,0.00                    ,-1.14                    ,-3.64                    ,-0.60                 ,+71.75               ,0.00                 ,+52.14               ,+0.73             ,39.75      ,39.75     ,36.10    ,33.79  ,2.40         ,50.00            ,-0.19         ,0.79              ,--                   ,18.39                    ,1.58            ,--           ,15.92                ,3.20     ,36.89     ,36.84     ,33.06      ,36.99     ,34.34      ,35.84                ,50.05     ,34.68                   ,3.44 ,39.34               ,-1.62                     ,-1.62          ,36.69     ,28.86      ,37.40     ,36.47     ,33.51      ,44.01     ,54.29                ,35.16         ,4.14 ,0.09       ,-1.49          ,0.14                      ,37.36     ,34.64      ,36.09     ,50.12                ,16.64                   ,7.32    ,35.37                  ,-3.64          ,0.40                      ,-28055.07  , 
BNCN  ,-5.80      ,+106.88              ,33.30     ,335079     ,25.32    ,1.84B     ,50             ,+0.72                     ,26.22     ,35.32     ,-0.15,-88.31      ,18.00                  ,1.53              ,13.73                  ,35.77                  ,Banks                                   ,NSC     ,BNC BANCORP              ,Regional Banks                ,0.20    ,35.20         ,33.25 ,400     ,434396       ,273157      ,77.14                   ,122.67                 ,No        ,35.35 ,35.35 ,33.30 ,57.28                 ,275294        ,347975     ,121.72                   ,96.29                 ,No                ,Financials            ,0.60          ,35.20     ,32.85 ,300     ,273833      ,121.95                    ,122.37                 ,15.42M         ,No                  ,NR ,--       ,B+                 ,20.00          ,20.00                 ,60.00           ,--                     ,--              ,5                 ,2.40              ,62.91M    ,287.67M,62.91M  ,52.21M            ,1.39    ,1.39      ,1.24      ,1.77        ,1.01      ,0.61      ,0.48      ,11.70                       ,25.47   ,237.48            ,-1.90 ,-3.35                  ,-1.59                      ,+4.82                  ,+0.98                   ,+109.75              ,+415.69              ,+51.64               ,+0.91     ,35.60        ,37.15    ,1.80                   ,34.70     ,20.14    ,82.00                   ,6.75                         ,-5.40   ,+0.15,+0.85                  ,-0.06                 ,-0.80                  ,+15.87                   ,+10.51               ,+19.21               ,+8.42             ,0               ,35.85     ,37.15   ,35.04       ,34.70   ,-12.71               ,2.05           ,-2.05    ,+0.43,+0.25                   ,-0.57                    ,-2.21                    ,+0.34                 ,+71.58               ,+285.57              ,+46.83               ,+0.96             ,37.15      ,37.15     ,34.70    ,30.30  ,2.50         ,83.00            ,-0.45         ,1.08              ,--                   ,25.32                    ,2.87            ,--           ,19.86                ,6.39     ,35.21     ,35.03     ,31.01      ,35.40     ,32.59      ,42.91                ,51.66     ,31.45                   ,11.69,37.30               ,-1.34                     ,1.01           ,34.57     ,28.15      ,35.55     ,34.67     ,31.85      ,46.04     ,56.90                ,43.89         ,24.98,0.13       ,-0.05          ,2.80                      ,35.77     ,32.35      ,34.26     ,53.85                ,12.27                   ,26.40   ,34.24                  ,-3.15          ,2.00                      ,65.45      , 
CFR   ,-5.74      ,+32.61               ,85.01     ,494981     ,19.08    ,5.73B     ,146            ,+0.02                     ,23.24     ,90.83     ,-0.61,-94.17      ,11.71                  ,-17.34            ,17.91                  ,92.06                  ,Banks                                   ,NYSE    ,CULLEN/FROST BANKERS INC ,Regional Banks                ,2.16    ,89.75         ,84.99 ,200     ,665900       ,530147      ,74.33                   ,93.37                  ,No        ,90.19 ,90.29 ,85.05 ,84.29                 ,509004        ,552323     ,97.25                    ,89.62                 ,Yes               ,Financials            ,2.40          ,89.75     ,84.31 ,100     ,504526      ,113.62                    ,98.11                  ,60.67M         ,No                  ,B  ,***      ,A-                 ,6.25           ,6.25                  ,68.75           ,12.50                  ,6.25            ,16                ,3.06              ,304.26M   ,1.14B  ,304.26M ,63.88M            ,4.70    ,4.70      ,4.27      ,5.06        ,4.29      ,3.78      ,3.86      ,9.50                        ,28.32   ,254.77            ,-4.74 ,-10.09                 ,-2.51                      ,+6.61                  ,-0.94                   ,+39.02               ,+75.70               ,+41.00               ,+1.21     ,91.23        ,96.62    ,6.33                   ,89.10     ,51.43    ,88.29                   ,7.88                         ,-5.28   ,+0.44,-4.77                  ,-0.07                 ,-2.88                  ,+7.95                    ,+2.31                ,+13.00               ,+10.86            ,1               ,92.52     ,96.62   ,89.69       ,89.10   ,-32.88               ,5.28           ,-5.18    ,+0.49,+0.02                   ,-2.31                    ,-3.11                    ,-0.85                 ,+65.05               ,+67.10               ,+28.44               ,+1.04             ,96.62      ,96.62     ,89.10    ,85.53  ,5.98         ,71.00            ,-0.70         ,0.82              ,--                   ,19.08                    ,2.60            ,--           ,17.74                ,5.04     ,90.53     ,90.72     ,84.60      ,91.08     ,86.51      ,37.37                ,48.47     ,35.75                   ,5.83 ,96.39               ,-4.37                     ,-2.78          ,90.27     ,77.92      ,91.71     ,90.17     ,85.03      ,42.74     ,53.30                ,42.08         ,16.08,0.14       ,-3.03          ,2.06                      ,92.06     ,86.97      ,89.51     ,50.02                ,14.57                   ,23.67   ,87.74                  ,-8.75          ,1.57                      ,-1345.58   , 
RF    ,-5.72      ,+49.08               ,14.11     ,21672529   ,17.03    ,17.93B    ,133            ,+0.41                     ,20.50     ,14.99     ,-0.06,-94.41      ,11.14                  ,-24.04            ,16.69                  ,15.17                  ,Banks                                   ,NYSE    ,REGIONS FINANCIAL CORP   ,Regional Banks                ,0.26    ,14.88         ,14.11 ,35200   ,21199523     ,19171217    ,102.23                  ,113.04                 ,Yes       ,14.97 ,15.02 ,14.12 ,78.87                 ,15960423      ,15349061   ,135.79                   ,141.19                ,No                ,Financials            ,1.70          ,14.88     ,14.00 ,4100    ,15902749    ,140.08                    ,136.28                 ,318.35M        ,No                  ,C  ,***      ,B-                 ,11.11          ,11.11                 ,66.67           ,3.70                   ,7.41            ,27                ,2.85              ,1.16B     ,5.92B  ,1.16B   ,1.21B             ,0.87    ,0.87      ,0.75      ,0.97        ,0.79      ,0.75      ,0.72      ,10.48                       ,21.77   ,241.00            ,-0.77 ,-1.50                  ,-1.90                      ,+1.85                  ,+0.33                   ,+59.62               ,+155.76              ,+58.10               ,+1.35     ,15.09        ,16.03    ,1.01                   ,14.75     ,7.53     ,88.86                   ,7.19                         ,-5.15   ,+0.09,-0.45                  ,-0.06                 ,-0.38                  ,+14.21                   ,+4.06                ,+13.28               ,+7.30             ,5               ,15.35     ,16.03   ,14.84       ,14.75   ,-6.47                ,0.91           ,-0.86    ,+0.60,+0.06                   ,-0.29                    ,-2.47                    ,+0.05                 ,+89.44               ,+95.00               ,+54.85               ,+0.92             ,16.03      ,16.03     ,14.75    ,13.65  ,1.02         ,62.00            ,-0.11         ,0.73              ,--                   ,17.03                    ,1.69            ,--           ,15.35                ,3.03     ,14.98     ,14.84     ,13.40      ,15.02     ,13.90      ,37.31                ,51.25     ,34.28                   ,5.59 ,15.80               ,-0.50                     ,-0.42          ,14.78     ,11.75      ,15.13     ,14.76     ,13.56      ,44.60     ,56.59                ,30.64         ,13.06,0.06       ,0.20           ,0.30                      ,15.17     ,14.04      ,14.61     ,52.92                ,18.20                   ,18.07   ,14.54                  ,-1.32          ,0.84                      ,-57686.75  , 
STLD  ,-5.68      ,+134.66              ,34.28     ,1940431    ,23.34    ,8.82B     ,192            ,+2.19                     ,40.70     ,35.39     ,-0.20,-83.55      ,0.68                   ,-25.38            ,13.77                  ,35.56                  ,Metals & Mining                         ,NGM/NGS ,STEEL DYNAMICS INC       ,Steel                         ,0.62    ,36.41         ,34.27 ,200     ,3138080      ,3747475     ,61.83                   ,51.78                  ,No        ,36.34 ,36.48 ,34.28 ,89.55                 ,3071418       ,3803304    ,63.17                    ,51.02                 ,Yes               ,Materials             ,1.70          ,36.40     ,34.26 ,900     ,2975035     ,115.21                    ,65.22                  ,112.06M        ,No                  ,C  ,*****    ,B-                 ,40.00          ,26.67                 ,26.67           ,--                     ,6.67            ,15                ,2.07              ,360.01M   ,7.78B  ,360.01M ,242.35M           ,1.56    ,1.56      ,-0.54     ,3.01        ,0.67      ,0.83      ,0.73      ,7.50                        ,4.91    ,1010.67           ,-2.12 ,-3.08                  ,+2.37                      ,+4.03                  ,+1.53                   ,+105.15              ,+176.10              ,+50.52               ,+1.45     ,36.59        ,38.13    ,3.69                   ,33.65     ,20.02    ,99.32                   ,2.97                         ,-5.84   ,-0.06,-1.66                  ,-0.01                 ,+0.54                  ,+12.44                   ,+2.33                ,+3.55                ,+12.84            ,3               ,37.29     ,38.47   ,35.85       ,33.65   ,-14.24               ,2.21           ,-2.06    ,-0.16,+0.78                   ,+0.84                    ,+1.50                    ,+0.55                 ,+68.30               ,+159.83              ,+50.05               ,+5.70             ,38.13      ,40.17     ,33.65    ,32.81  ,2.22         ,26.00            ,-0.02         ,1.00              ,--                   ,23.34                    ,3.95            ,81.46        ,12.10                ,1.13     ,34.97     ,35.71     ,33.27      ,35.47     ,34.05      ,58.25                ,50.32     ,26.89                   ,16.45,37.75               ,-0.75                     ,-3.00          ,35.89     ,30.15      ,35.29     ,35.45     ,33.39      ,47.38     ,54.05                ,8.53          ,45.96,-0.21      ,-1.23          ,-1.18                     ,35.56     ,34.97      ,35.25     ,53.11                ,22.66                   ,49.27   ,33.37                  ,-3.32          ,0.61                      ,-10453.79  , 
ZION  ,-5.65      ,+42.62               ,41.02     ,3525806    ,21.70    ,8.74B     ,270            ,-0.20                     ,21.08     ,44.02     ,-0.26,-95.54      ,9.89                   ,-34.42            ,17.55                  ,44.65                  ,Banks                                   ,NGM/NGS ,ZIONS BANCORPORATION     ,Regional Banks                ,0.32    ,43.19         ,41.01 ,600     ,2749365      ,2862396     ,128.24                  ,123.17                 ,Yes       ,43.47 ,43.52 ,41.02 ,96.59                 ,2482976       ,2415419    ,142.00                   ,145.97                ,No                ,Financials            ,0.70          ,43.19     ,40.74 ,500     ,2401009     ,151.84                    ,146.84                 ,120.78M        ,No                  ,D  ,***      ,B-                 ,19.23          ,19.23                 ,61.54           ,--                     ,--              ,26                ,2.42              ,469.05M   ,2.47B  ,469.05M ,202.42M           ,1.99    ,1.99      ,1.20      ,2.44        ,1.68      ,1.58      ,0.97      ,9.33                        ,20.48   ,227.72            ,-2.18 ,-7.32                  ,-3.26                      ,+4.34                  ,-1.41                   ,+62.86               ,+102.57              ,+61.31               ,+1.42     ,43.75        ,48.33    ,4.81                   ,43.18     ,23.02    ,90.11                   ,8.71                         ,-5.04   ,+0.28,-2.72                  ,-0.08                 ,-1.65                  ,+11.16                   ,+0.53                ,+13.04               ,+6.90             ,2               ,45.09     ,48.33   ,43.18       ,43.18   ,-17.72               ,2.51           ,-2.46    ,+0.65,-0.09                   ,-1.46                    ,-3.67                    ,-0.62                 ,+76.54               ,+76.23               ,+47.35               ,+0.76             ,48.33      ,48.33     ,43.18    ,41.36  ,2.78         ,52.00            ,-0.28         ,0.93              ,--                   ,21.70                    ,1.49            ,--           ,17.67                ,3.54     ,44.14     ,43.79     ,39.80      ,44.13     ,41.11      ,33.22                ,49.69     ,37.14                   ,4.46 ,46.79               ,-1.46                     ,-2.64          ,43.73     ,35.06      ,44.59     ,43.50     ,40.15      ,43.02     ,54.41                ,31.94         ,3.08 ,0.19       ,-1.31          ,-0.72                     ,44.65     ,41.48      ,43.08     ,49.98                ,19.16                   ,6.25    ,42.50                  ,-3.89          ,0.73                      ,-12223.17  , 
FHN   ,-5.63      ,+65.67               ,17.95     ,2844763    ,20.03    ,4.40B     ,139            ,+0.03                     ,22.33     ,19.26     ,-0.36,-96.31      ,9.09                   ,-38.33            ,21.03                  ,19.62                  ,Banks                                   ,NYSE    ,FIRST HORIZON NATIONAL CO,Regional Banks                ,0.36    ,18.83         ,17.95 ,2200    ,3621322      ,2230201     ,78.56                   ,127.56                 ,No        ,19.02 ,19.05 ,17.96 ,87.52                 ,2520265       ,2374015    ,112.88                   ,119.83                ,Yes               ,Financials            ,1.90          ,18.82     ,17.84 ,700     ,2457931     ,114.28                    ,115.74                 ,68.96M         ,No                  ,C  ,****     ,B-                 ,12.50          ,12.50                 ,75.00           ,--                     ,--              ,16                ,2.63              ,238.51M   ,1.37B  ,238.51M ,233.78M           ,0.94    ,0.94      ,0.34      ,1.11        ,0.91      ,0.09      ,-0.11     ,10.17                       ,17.94   ,296.46            ,-0.87 ,-2.44                  ,-4.08                      ,+0.60                  ,-5.35                   ,+34.14               ,+91.67               ,+38.73               ,+1.12     ,18.97        ,20.82    ,1.79                   ,18.75     ,12.46    ,90.91                   ,8.56                         ,-4.62   ,+0.20,-2.50                  ,-0.07                 ,-0.95                  ,+3.32                    ,-5.46                ,+4.87                ,+10.46            ,2               ,19.48     ,20.84   ,18.75       ,18.75   ,-5.38                ,1.10           ,-1.07    ,+1.06,+0.01                   ,-0.80                    ,-4.82                    ,-1.06                 ,+49.04               ,+82.18               ,+30.70               ,+0.87             ,20.82      ,20.84     ,18.75    ,18.75  ,1.21         ,20.00            ,-0.11         ,0.86              ,--                   ,20.03                    ,2.10            ,--           ,16.95                ,3.22     ,19.10     ,19.82     ,18.55      ,19.40     ,18.92      ,32.11                ,45.63     ,36.60                   ,3.69 ,20.88               ,-1.30                     ,-2.41          ,19.89     ,16.94      ,19.49     ,19.55     ,18.61      ,39.21     ,49.38                ,50.69         ,4.59 ,-0.19      ,-1.39          ,-1.48                     ,19.62     ,19.21      ,19.47     ,44.49                ,11.98                   ,7.34    ,18.36                  ,-2.24          ,-0.59                     ,-15530.62  , 
